Date,Buy and Hold,A2C,A2C + GP,Buy and Hold Drawdown,A2C Drawdown,A2C + GP Drawdown
2019-03-29,272.454498,2219.0851680000073,1889.1596989999996,-0.023527015807118024,-0.014187080872528846,-0.03399951082884145
2019-04-01,275.685608,2221.390800000007,1890.7901309999993,-0.011946764252763198,-0.013162820134306807,-0.03316580782829914
2019-04-02,275.820648,2229.7650070000063,1886.1943049999993,-0.011462782843928432,-0.009442637796516107,-0.0355158315803914
2019-04-03,276.254669,2238.095973000007,1894.8563569999988,-0.009907257851008877,-0.0057416649676930165,-0.03108658905862116
2019-04-04,276.987671,2255.606017000008,1905.6630609999997,-0.007280189274004312,0.0,-0.025560702943299707
2019-04-05,278.328339,2255.1804140000077,1912.456398999999,-0.0024752545330409825,-0.0001886867639084855,-0.0220870062332873
2019-04-08,278.540558,2241.9079600000077,1894.1115509999995,-0.0017146647033499107,-0.006072894333833512,-0.03146743720010847
2019-04-09,277.113068,2254.0066450000077,1901.4839809999992,-0.0068307682378397905,-0.0007090653190078289,-0.0276976283320971
2019-04-10,278.058319,2255.6376600000076,1896.0609389999997,-0.00344300231157757,0.0,-0.03047063964901664
2019-04-11,277.98114,2270.0832780000073,1921.7520949999998,-0.0037196107324339867,0.0,-0.01733375700404516
2019-04-12,279.861938,2268.413449000008,1920.998861,0.0,-0.0007355805032274176,-0.01771891470820608
2019-04-15,279.678619,2273.5899900000077,1916.5687189999999,-0.0006550336973654147,0.0,-0.019984217816970795
2019-04-16,279.861938,2253.1964360000084,1915.4660649999992,0.0,-0.008969758878996092,-0.020548047494234778
2019-04-17,279.177124,2261.7631140000085,1920.7340989999993,-0.0024469708345977725,-0.005201850840308775,-0.017854297768542304
2019-04-18,279.726898,2260.014859000008,1931.8391779999997,-0.0004825236363510399,-0.005970791153949273,-0.012175840964724682
2019-04-22,279.967957,2295.236720000008,1958.2826599999994,0.0,0.0,0.0
2019-04-23,282.485352,2288.072867000008,1954.2534219999995,0.0,-0.003121182637754294,-0.0020575364743309343
2019-04-24,281.858429,2286.443471000008,1952.6518619999993,-0.002219311534426005,-0.003831085884683949,-0.0028753755088656296
2019-04-25,281.684845,2306.1056140000082,1965.7761879999991,-0.002833800033638534,0.0,0.0
2019-04-26,282.996582,2311.3201840000083,1968.7725879999996,0.0,0.0,0.0
2019-04-29,283.440216,2310.7917120000084,1973.8806839999995,0.0,-0.00022864508502906666,0.0
2019-04-30,283.5849,2272.5909710000087,1955.6792619999997,0.0,-0.01675631670077582,-0.00922113588097706
2019-05-01,281.453369,2265.4755310000082,1951.602301999999,-0.007516376929801227,-0.01983483435889033,-0.01128659000545773
2019-05-02,280.845673,2290.8734740000086,1977.7756439999996,-0.00965928369246749,-0.008846333857827626,0.0
2019-05-03,283.594574,2311.2641590000085,1947.1568739999998,0.0,-2.4239393740299597e-05,-0.015481417264333497
2019-05-06,282.427521,2249.3967830000074,1908.871957999999,-0.004115216252339238,-0.026791355619469104,-0.03483897994650431
2019-05-07,277.711029,2245.1532800000073,1906.5573199999997,-0.020746324293214546,-0.028627320636075426,-0.03600930379340839
2019-05-08,277.325256,2250.719447000008,1889.0897939999995,-0.022106621828385187,-0.02621910084959478,-0.044841208490481343
2019-05-09,276.486145,2261.6331430000077,1893.0589099999993,-0.02506546193651782,-0.021497255699991946,-0.04283434992083479
2019-05-10,277.875061,2191.059232000008,1838.680127999999,-0.02016792112531751,-0.05203128187626305,-0.0703292693597356
2019-05-13,270.891968,2219.4882770000077,1867.3381379999987,-0.04479142820271309,-0.03973136549219891,-0.05583924867061463
2019-05-14,273.341827,2229.6243940000077,1869.4688799999983,-0.0361528320354958,-0.03534594236035993,-0.0547619060476211
2019-05-15,274.942902,2250.1939050000074,1899.6269579999991,-0.030507184527444497,-0.026446478260841788,-0.03951342319189788
2019-05-16,277.489227,2243.2354940000064,1871.7105159999992,-0.021528433756281884,-0.029457056824629735,-0.05362849336413433
2019-05-17,275.69519,2216.3327630000063,1853.9220099999989,-0.027854496257040506,-0.04109660862114539,-0.06262269149472888
2019-05-20,273.872345,2240.772617000006,1874.1767099999988,-0.03428214039102184,-0.03052262836121289,-0.052381539996353976
2019-05-21,276.341431,2236.271276000006,1861.5741679999996,-0.025575746734844196,-0.0324701478053645,-0.058753618668791696
2019-05-22,275.492676,2189.8589820000057,1831.9926239999998,-0.02856859313535387,-0.052550573841223525,-0.07371059525495904
2019-05-23,272.126526,2200.4893450000054,1828.0165499999991,-0.04043817848221598,-0.047951313611685475,-0.0757209719182893
2019-05-24,272.743835,2159.212555000006,1804.2630099999994,-0.03826144783715091,-0.06580984757237851,-0.08773120172977522
2019-05-28,270.207153,2134.574585000006,1788.6910499999997,-0.04720619584209684,-0.07646954334735367,-0.09560467314562604
2019-05-29,268.393951,2142.957221000006,1792.4489939999992,-0.0535998372098615,-0.07284276932529121,-0.09370458705072437
2019-05-30,269.126923,2110.1313550000064,1745.397722,-0.05101526025670733,-0.08704498424438167,-0.11749458170595195
2019-05-31,265.500397,2102.9632890000066,1741.6056660000002,-0.063802973183824,-0.09014627070811798,-0.11941191545991126
2019-06-03,264.825195,2152.556487000006,1745.4064740000003,-0.06618384384180787,-0.06868961647937633,-0.11749015653263817
2019-06-04,270.573669,2174.002986000006,1737.7451270000004,-0.04591380158070313,-0.059410720743310885,-0.12136387548718308
2019-06-05,272.91745,2194.5829400000066,1756.3161380000001,-0.037649253472670674,-0.05050673844675835,-0.11197402833422676
2019-06-06,274.692108,2217.9405170000073,1785.1714570000004,-0.03139152443727644,-0.04040100875958985,-0.09738424455994532
2019-06-07,277.440979,2223.6524890000064,1798.2296210000002,-0.02169856395066283,-0.03792970597794143,-0.0907817949648082
2019-06-10,278.714111,2231.0003630000065,1781.1722830000003,-0.01720929611297861,-0.03475062501336312,-0.09940630101115722
2019-06-11,278.646637,2226.589661000007,1775.7778170000004,-0.017447220270159436,-0.03665892920701519,-0.10213384294260186
2019-06-12,278.154755,2236.063540000007,1785.38719,-0.019181675175491852,-0.03256002544388337,-0.09727516595911712
2019-06-13,279.30246,2231.434630000007,1783.8442200000004,-0.015134683077540179,-0.034562738020030626,-0.09805532017159335
2019-06-14,278.993866,2233.202146000007,1785.8240160000005,-0.01622283506735922,-0.033798016623040605,-0.09705429864217663
2019-06-17,279.100006,2261.7389460000068,1808.085916,-0.015848568386220285,-0.02145147969685246,-0.0857982696443802
2019-06-18,282.02243,2269.247411000007,1815.3488310000002,-0.005543632157080869,-0.018202918527362777,-0.08212600528920222
2019-06-19,282.658997,2299.6740190000073,1851.1766230000005,-0.0032989947120780627,-0.0050387501829565196,-0.06401081001480824
2019-06-20,285.359589,2295.730624000007,1847.9637579999996,0.0,-0.006744872522603806,-0.06563529407079705
2019-06-21,284.944824,2292.8570030000074,1841.499255,-0.0014534819084003336,-0.007988153752046756,-0.06890386652976688
2019-06-24,284.595917,2273.912139000008,1816.9716870000002,-0.002676174305816126,-0.016184709180041446,-0.08130545923539512
2019-06-25,281.804565,2261.704685000008,1819.562089,-0.012458049902784207,-0.02146630282704276,-0.07999570400210654
2019-06-26,281.523499,2275.9190420000077,1826.0735600000003,-0.013443003662302111,-0.015316416239110064,-0.07670338365234686
2019-06-27,282.52179,2290.2307460000084,1843.292856000001,-0.009944642161648254,-0.009124412163226236,-0.06799698864124482
2019-06-28,283.975586,2300.1174920000085,1870.5756580000004,-0.004850031515850062,-0.0048468801845585885,-0.05420229858994019
2019-07-01,286.55368,2308.0320800000086,1874.3071980000004,0.0,-0.0014226086124984327,-0.05231556284652028
2019-07-02,287.299988,2326.8187260000086,1885.7920280000005,0.0,0.0,-0.04650862006469281
2019-07-03,289.596954,2331.6519530000096,1892.304300000001,0.0,0.0,-0.04321589471449605
2019-07-05,289.267426,2310.15970700001,1871.6414890000008,-0.0011378848963997656,-0.009217604699683801,-0.05366339469392256
2019-07-08,287.677979,2307.1452450000097,1869.7026800000012,-0.006626364585312516,-0.010510448597814248,-0.054643692436935676
2019-07-09,288.03653,2317.32285100001,1881.1292490000008,-0.005388261093381419,-0.006145472089675863,-0.048866207495878555
2019-07-10,289.412811,2326.8605710000093,1884.441207000001,-0.0006358595884955465,-0.0020549301939492004,-0.04719162018358769
