Date,Buy and Hold,A2C,A2C + GP,Buy and Hold Drawdown,A2C Drawdown,A2C + GP Drawdown
2017-10-09,57.408051,1554.6784499999985,2550.2988499999988,0.0,0.0,0.0
2017-10-10,57.46537,1561.6710929999986,2563.9778929999993,0.0,0.0,0.0
2017-10-11,57.65641,1556.2563069999983,2553.5481669999986,0.0,-0.003467302445611886,-0.004067790923032222
2017-10-12,57.513126,1565.7417269999983,2572.7290069999985,-0.002485135651005721,0.0,0.0
2017-10-13,57.790138,1572.2561139999984,2586.5981889999985,0.0,0.0,0.0
2017-10-16,58.000275,1572.1961139999985,2586.5381889999985,0.0,-3.8161721532259385e-05,-2.319649037685334e-05
2017-10-17,58.000275,1574.8713929999983,2595.368521999999,0.0,0.0,0.0
2017-10-18,58.143559,1564.1430589999977,2585.156007999998,0.0,-0.0068121968864797156,-0.003934899384589463
2017-10-19,57.971619,1586.7379559999981,2606.5759969999986,-0.002957163320532308,0.0,0.0
2017-10-20,58.363255,1572.6722959999981,2593.341372999999,0.0,-0.008864513479880487,-0.005077398094370467
2017-10-23,58.086243,1580.966627999998,2601.148531999999,-0.004746342540353554,-0.003637228175059848,-0.002082220125653844
2017-10-24,58.248634,1566.0908419999978,2587.2184059999986,-0.0019639240477591358,-0.013012302328766046,-0.007426444125273601
2017-10-25,57.933414,1577.375819999998,2593.987047999999,-0.0073649250714341585,-0.005900240783047184,-0.004829688071434912
2017-10-26,58.172218,1642.757211999998,2714.197479999999,-0.003273241014401962,0.0,0.0
2017-10-27,59.738762,1645.706174999998,2721.826782999999,0.0,0.0,0.0
2017-10-30,59.872486,1655.159057999998,2740.306725999999,0.0,0.0,0.0
2017-10-31,60.130402,1656.353828999998,2740.965813999999,0.0,0.0,0.0
2017-11-01,60.139954,1657.152155999998,2742.9430779999993,0.0,0.0,0.0
2017-11-02,60.16861,1670.0149499999982,2775.387471999999,0.0,0.0,0.0
2017-11-03,60.64621,1679.6582499999981,2783.6737839999982,0.0,0.0,0.0
2017-11-06,60.779942,1681.4971329999983,2785.5986109999985,0.0,0.0,0.0
2017-11-07,60.80859,1699.503993999998,2804.6084649999984,0.0,0.0,0.0
2017-11-08,61.142921,1673.2571919999984,2776.9001739999985,0.0,-0.01544380130477041,-0.0098795576444215
2017-11-09,60.655758,1673.0171859999982,2776.6601679999985,-0.007967610837565364,-0.015585022508631918,-0.009965133225824374
2017-11-10,60.655758,1671.4401879999982,2775.0258579999986,-0.007967610837565364,-0.01651293912757934,-0.010547856276259204
2017-11-13,60.636654,1665.6720969999983,2768.8852269999984,-0.008280059109377569,-0.019906924090464906,-0.012737335155978746
2017-11-14,60.512474,1647.296616999998,2743.4029269999983,-0.010311038296649366,-0.030719184647000186,-0.02182320233423396
2017-11-15,60.063534,1678.8193989999982,2807.7084849999983,-0.017653507263743595,-0.012170959923027969,0.0
2017-11-16,60.904118,1665.680214999998,2779.295184999998,-0.0039056524630218803,-0.019902147402661607,-0.010119747171686955
2017-11-17,60.512474,1672.975662999998,2795.5316169999983,-0.010311038296649366,-0.015609454931354683,-0.004336941696424068
2017-11-20,60.74173,1690.915386999998,2838.430989999998,-0.006561528193918087,-0.005053596243563829,0.0
2017-11-21,61.381721,1683.8604399999983,2831.2258149999984,0.0,-0.009204776249557733,-0.002538435856071164
2017-11-22,61.267097,1703.7129939999984,2852.109996999998,-0.0018673963214553835,0.0,0.0
2017-11-24,61.610973,1703.3829909999986,2851.779993999998,0.0,-0.00019369635681709685,-0.00011570486423984061
2017-11-27,61.610973,1713.8847939999987,2862.8835639999984,0.0,0.0,0.0
2017-11-28,61.811562,1648.181646999999,2793.0825849999983,0.0,-0.03833580135025094,-0.024381354476908812
2017-11-29,60.445618,1673.0172339999986,2819.522895999998,-0.022098519367622527,-0.023844986630997655,-0.01514580213643657
2017-11-30,60.980526,1658.6527029999988,2804.2127289999985,-0.013444669138113707,-0.03222625650998101,-0.020493615506327334
2017-12-01,60.665314,1621.9914249999988,2713.508574999998,-0.01854423287345497,-0.053617004667817825,-0.052176410832194264
2017-12-04,59.690998,1622.346333999999,2714.608383999998,-0.03430691494254745,-0.05340992598829242,-0.05179224955723716
2017-12-05,59.710098,1634.151351999999,2741.3146779999984,-0.03399791126456242,-0.04652205462066772,-0.042463789840668564
2017-12-06,60.092182,1646.0851749999988,2767.777560999998,-0.027816478735806727,-0.039559029426805226,-0.03322035314182281
2017-12-07,60.464722,1655.0419839999988,2787.910209999998,-0.021789450976825386,-0.03433300196489164,-0.026188055617339834
2017-12-08,60.751282,1688.3669589999986,2820.844425999998,-0.017153425114867615,-0.014888885816207398,-0.014684194121141192
2017-12-11,61.276649,1687.1605509999986,2819.5806969999976,-0.008653931120524039,-0.015592788438030913,-0.015125612352707152
2017-12-12,61.257542,1688.8496379999985,2821.327104999998,-0.008963048045930289,-0.014607257201676438,-0.01451559522802881
2017-12-13,61.276649,1685.2028049999985,2817.451002999998,-0.008653931120524039,-0.016735074084565427,-0.015869510577133816
2017-12-14,61.200226,1719.2100939999987,2853.5522499999984,-0.00989031793113404,0.0,-0.0032594109370491786
2017-12-15,61.898212,1745.1118059999988,2881.093443999998,0.0,0.0,0.0
2017-12-18,62.444706,1728.6645219999987,2863.4956749999983,0.0,-0.009424773784379559,-0.00610801743922873
2017-12-19,62.061211,1728.7588029999986,2852.732295999998,-0.006141353279812023,-0.009370748019568498,-0.009843883425254107
2017-12-20,62.042027,1724.6180709999985,2843.730837999998,-0.006448569074854804,-0.011743508312498485,-0.01296820347073746
2017-12-21,61.917393,1723.0276149999986,2840.644887999998,-0.008444478864229055,-0.012654886021669753,-0.014039307223525088
2017-12-22,61.879047,1709.5124679999985,2811.0509379999976,-0.009058558142622908,-0.020399459723785873,-0.024311084441175246
2017-12-26,61.46677,1711.3458369999987,2815.5016749999977,-0.015660831200005942,-0.01934888577563154,-0.022766276163863397
2017-12-27,61.533882,1711.5534339999986,2822.702634999998,-0.014586088370725947,-0.01922992663542855,-0.020266891766944073
2017-12-28,61.639351,1693.1348169999987,2803.306086999998,-0.012897090107206188,-0.02978433176676365,-0.026999248206265314
2017-12-29,61.313374,1734.7179309999988,2847.1614699999977,-0.018117340483595146,-0.005955993744506283,-0.011777463889852235
2018-01-02,62.070797,1761.414978999999,2875.4116869999975,-0.005987841467297472,0.0,-0.001972083554538262
2018-01-03,62.58852,1777.3418889999987,2892.2878269999974,0.0,0.0,0.0
2018-01-04,62.90493,1808.046414999999,2924.9770119999976,0.0,0.0,0.0
2018-01-05,63.566483,1817.992356999999,2935.6420179999973,0.0,0.0,0.0
2018-01-08,63.806171,1812.0464499999985,2918.707011999998,0.0,-0.0032705896573802518,-0.0057687571904754265
2018-01-09,63.643173,1803.056739999999,2901.3381119999976,-0.0025545804966106145,-0.008215445429400003,-0.011685316462178963
2018-01-10,63.422668,1812.0154989999987,2920.133322999998,-0.006010437454396,-0.003287614481428891,-0.0052828972009894
2018-01-11,63.681522,1822.9448859999989,2945.2717079999975,-0.0019535571253758155,0.0,0.0
2018-01-12,64.055443,1817.4767199999987,2930.331205999998,0.0,-0.0029996331990039815,-0.00507270753982314
2018-01-16,63.806171,1863.2037409999982,2990.791571999998,-0.0038915038024168735,0.0,0.0
2018-01-17,64.764946,1869.6313519999987,2997.5643149999987,0.0,0.0,0.0
2018-01-18,64.87999,1876.6112479999988,3004.9181339999986,0.0,0.0,0.0
